上海,上海市,2015-02-05,PASSATE,4
上海,上海市,2015-02-05,POLO2,58
上海,上海市,2015-02-05,TIGUAN,22
上海,上海市,2015-02-05,TOUAREG,6
上海,上海市,2015-02-05,TOURAN,56
上海,上海市,2015-02-06,LAMANDO,1
上海,上海市,2015-02-06,LAVIDA,94
上海,上海市,2015-02-06,NEWSANTANA,1
上海,上海市,2015-02-06,PASSATE,2
上海,上海市,2015-02-06,POLO2,116
上海,上海市,2015-02-06,SCIROCCO,1
上海,上海市,2015-02-06,SHARAN,1
上海,上海市,2015-02-06,TIGUAN,80
上海,上海市,2015-02-06,TOURAN,128
上海,上海市,2015-02-07,LAVIDA,17
上海,上海市,2015-02-07,POLO2,53
上海,上海市,2015-02-07,TIGUAN,28
上海,上海市,2015-02-07,TOURAN,24
上海,上海市,2015-02-08,LAVIDA,3
上海,上海市,2015-02-08,TIGUAN,15
上海,上海市,2015-02-09,LAVIDA,78
上海,上海市,2015-02-09,POLO2,63
上海,上海市,2015-02-09,TIGUAN,25
上海,上海市,2015-02-09,TOUAREG,5
上海,上海市,2015-02-09,TOURAN,75
上海,上海市,2015-02-10,LAVIDA,83
上海,上海市,2015-02-10,PASSATE,21
上海,上海市,2015-02-10,POLO2,52
上海,上海市,2015-02-10,SHARAN,1
上海,上海市,2015-02-10,TIGUAN,31
上海,上海市,2015-02-10,TOURAN,32
上海,上海市,2015-02-11,LAVIDA,27
上海,上海市,2015-02-11,NEWSANTANA,1
上海,上海市,2015-02-11,PASSATE,26
上海,上海市,2015-02-11,POLO2,3
上海,上海市,2015-02-11,SHARAN,1
上海,上海市,2015-02-11,TIGUAN,48
上海,上海市,2015-02-11,TOURAN,2
上海,上海市,2015-02-12,Beetle,1
上海,上海市,2015-02-12,LAVIDA,46
上海,上海市,2015-02-12,PASSATE,16
上海,上海市,2015-02-12,POLO2,9
上海,上海市,2015-02-12,TIGUAN,23
上海,上海市,2015-02-12,TOURAN,7
上海,上海市,2015-02-13,LAVIDA,62
上海,上海市,2015-02-13,PASSATE,10
上海,上海市,2015-02-13,POLO2,8
上海,上海市,2015-02-13,TIGUAN,69
上海,上海市,2015-02-14,LAVIDA,1
上海,上海市,2015-02-14,PASSATE,11
上海,上海市,2015-02-14,TIGUAN,12
上海,上海市,2015-02-14,TOURAN,1
上海,上海市,2015-02-15,LAVIDA,17
上海,上海市,2015-02-15,PASSATE,6
上海,上海市,2015-02-15,POLO2,3
上海,上海市,2015-02-15,TIGUAN,19
上海,上海市,2015-02-15,TOURAN,51
上海,上海市,2015-02-16,LAVIDA,12
上海,上海市,2015-02-16,MULITIVAN,1
上海,上海市,2015-02-16,PASSATE,18
上海,上海市,2015-02-16,POLO2,1
上海,上海市,2015-02-16,SHARAN,2
上海,上海市,2015-02-16,TIGUAN,45
上海,上海市,2015-02-17,LAVIDA,8
上海,上海市,2015-02-17,PASSATE,5
上海,上海市,2015-02-17,TIGUAN,12
上海,上海市,2015-02-17,TOURAN,2
上海,上海市,2015-02-18,TIGUAN,1
上海,上海市,2015-02-19,LAVIDA,1
上海,上海市,2015-02-19,PASSATE,9
上海,上海市,2015-02-25,LAMANDO,2
上海,上海市,2015-02-25,LAVIDA,16
上海,上海市,2015-02-25,NEWSANTANA,8
上海,上海市,2015-02-25,PASSATE,11
上海,上海市,2015-02-25,POLO2,5
上海,上海市,2015-02-25,TIGUAN,18
上海,上海市,2015-02-25,TOURAN,45
上海,上海市,2015-02-26,LAVIDA,68
上海,上海市,2015-02-26,NEWSANTANA,1
上海,上海市,2015-02-26,PASSATE,42
上海,上海市,2015-02-26,POLO2,13
上海,上海市,2015-02-26,TIGUAN,103
上海,上海市,2015-02-26,TOURAN,18
上海,上海市,2015-02-27,LAVIDA,83
上海,上海市,2015-02-27,POLO2,41
上海,上海市,2015-02-27,SHARAN,3
上海,上海市,2015-02-27,TIGUAN,166
上海,上海市,2015-02-27,TOURAN,26
上海,上海市,2015-02-28,LAMANDO,2
上海,上海市,2015-02-28,LAVIDA,37
上海,上海市,2015-02-28,NEWSANTANA,8
上海,上海市,2015-02-28,PASSATE,27
上海,上海市,2015-02-28,POLO2,31
上海,上海市,2015-02-28,SHARAN,19
上海,上海市,2015-02-28,TIGUAN,42
上海,上海市,2015-02-28,TOURAN,12
上海,上海市,2015-03-01,LAVIDA,19
上海,上海市,2015-03-01,NEWSANTANA,1
上海,上海市,2015-03-01,POLO2,25
上海,上海市,2015-03-01,SHARAN,3
上海,上海市,2015-03-01,TOURAN,1
上海,上海市,2015-03-02,LAVIDA,129
上海,上海市,2015-03-02,NEWSANTANA,2
上海,上海市,2015-03-02,PASSATE,27
上海,上海市,2015-03-02,POLO2,32
上海,上海市,2015-03-02,SHARAN,3
上海,上海市,2015-03-02,TIGUAN,54
上海,上海市,2015-03-02,TOUAREG,1
上海,上海市,2015-03-02,TOURAN,85
上海,上海市,2015-03-03,LAVIDA,23
上海,上海市,2015-03-03,NEWSANTANA,2
上海,上海市,2015-03-03,PASSATE,4
上海,上海市,2015-03-03,POLO2,5
上海,上海市,2015-03-03,SHARAN,2
上海,上海市,2015-03-03,TIGUAN,71
上海,上海市,2015-03-03,TOURAN,7
上海,上海市,2015-03-04,LAVIDA,52
上海,上海市,2015-03-04,NEWSANTANA,5
上海,上海市,2015-03-04,PASSATE,14
上海,上海市,2015-03-04,POLO2,17
上海,上海市,2015-03-04,SHARAN,2
上海,上海市,2015-03-04,STN3000,5
上海,上海市,2015-03-04,TIGUAN,38
上海,上海市,2015-03-04,TOURAN,83
上海,上海市,2015-03-05,LAMANDO,1
上海,上海市,2015-03-05,LAVIDA,14
上海,上海市,2015-03-05,NEWSANTANA,3
上海,上海市,2015-03-05,PASSATE,13
上海,上海市,2015-03-05,POLO2,11
上海,上海市,2015-03-05,SHARAN,9
上海,上海市,2015-03-05,TIGUAN,68
上海,上海市,2015-03-05,TOURAN,97
上海,上海市,2015-03-06,LAVIDA,112
上海,上海市,2015-03-06,PASSATE,6
上海,上海市,2015-03-06,POLO2,48
上海,上海市,2015-03-06,SHARAN,9
上海,上海市,2015-03-06,TIGUAN,86
上海,上海市,2015-03-06,TOURAN,176
上海,上海市,2015-03-07,LAVIDA,16
上海,上海市,2015-03-07,TIGUAN,3
上海,上海市,2015-03-07,TOURAN,2
上海,上海市,2015-03-08,LAVIDA,45
上海,上海市,2015-03-08,TIGUAN,4
上海,上海市,2015-03-09,LAVIDA,43
上海,上海市,2015-03-09,PASSATE,9
上海,上海市,2015-03-09,POLO2,11
上海,上海市,2015-03-09,SHARAN,14
上海,上海市,2015-03-09,TIGUAN,68
上海,上海市,2015-03-09,TOURAN,182
上海,上海市,2015-03-10,LAVIDA,195
上海,上海市,2015-03-10,PASSATE,14
上海,上海市,2015-03-10,POLO2,7
上海,上海市,2015-03-10,SCIROCCO,1
上海,上海市,2015-03-10,SHARAN,10
上海,上海市,2015-03-10,TIGUAN,35
上海,上海市,2015-03-10,TOURAN,59
上海,上海市,2015-03-11,LAMANDO,4
上海,上海市,2015-03-11,LAVIDA,72
上海,上海市,2015-03-11,NEWSANTANA,1
上海,上海市,2015-03-11,PASSATE,11
上海,上海市,2015-03-11,POLO2,3
上海,上海市,2015-03-11,TIGUAN,49
上海,上海市,2015-03-11,TOURAN,16
上海,上海市,2015-03-12,LAVIDA,117
上海,上海市,2015-03-12,NEWSANTANA,1
上海,上海市,2015-03-12,PASSATE,6
上海,上海市,2015-03-12,POLO2,9
上海,上海市,2015-03-12,SHARAN,1
上海,上海市,2015-03-12,TIGUAN,36
上海,上海市,2015-03-12,TOURAN,87
上海,上海市,2015-03-13,LAVIDA,82
上海,上海市,2015-03-13,PASSATE,13
上海,上海市,2015-03-13,POLO2,5
上海,上海市,2015-03-13,TIGUAN,84
上海,上海市,2015-03-13,TOUAREG,1
上海,上海市,2015-03-13,TOURAN,6
上海,上海市,2015-03-14,LAMANDO,1
上海,上海市,2015-03-14,LAVIDA,36
上海,上海市,2015-03-14,POLO2,6
上海,上海市,2015-03-14,TIGUAN,26
上海,上海市,2015-03-14,TOURAN,10
上海,上海市,2015-03-16,LAMANDO,1
上海,上海市,2015-03-16,LAVIDA,109
上海,上海市,2015-03-16,NEWSANTANA,3
上海,上海市,2015-03-16,PASSATE,17
上海,上海市,2015-03-16,POLO2,9
上海,上海市,2015-03-16,TIGUAN,28
上海,上海市,2015-03-16,TOUAREG,1
上海,上海市,2015-03-16,TOURAN,32
上海,上海市,2015-03-17,LAVIDA,73
上海,上海市,2015-03-17,PASSATE,2
上海,上海市,2015-03-17,POLO2,11
上海,上海市,2015-03-17,SHARAN,1
上海,上海市,2015-03-17,TIGUAN,52
上海,上海市,2015-03-17,TOURAN,116
上海,上海市,2015-03-18,LAMANDO,6
上海,上海市,2015-03-18,LAVIDA,40
上海,上海市,2015-03-18,NEWSANTANA,2
上海,上海市,2015-03-18,PASSATE,19
上海,上海市,2015-03-18,POLO2,11
上海,上海市,2015-03-18,SHARAN,2
上海,上海市,2015-03-18,TIGUAN,66
上海,上海市,2015-03-18,TOURAN,3
上海,上海市,2015-03-19,LAVIDA,57
上海,上海市,2015-03-19,PASSATE,5
上海,上海市,2015-03-19,POLO2,19
上海,上海市,2015-03-19,SHARAN,1
上海,上海市,2015-03-19,TIGUAN,149
上海,上海市,2015-03-19,TOUAREG,2
上海,上海市,2015-03-19,TOURAN,107
上海,上海市,2015-03-20,LAVIDA,89
上海,上海市,2015-03-20,PASSATE,10
上海,上海市,2015-03-20,POLO2,73
上海,上海市,2015-03-20,SHARAN,13
上海,上海市,2015-03-20,TIGUAN,114
上海,上海市,2015-03-20,TOURAN,63
上海,上海市,2015-03-21,LAVIDA,14
上海,上海市,2015-03-21,PASSATE,5
上海,上海市,2015-03-21,POLO2,17
上海,上海市,2015-03-21,SHARAN,2
上海,上海市,2015-03-21,TIGUAN,50
上海,上海市,2015-03-21,TOURAN,8
上海,上海市,2015-03-22,LAVIDA,6
上海,上海市,2015-03-22,PASSATE,6
上海,上海市,2015-03-22,TIGUAN,3
上海,上海市,2015-03-23,LAMANDO,1
上海,上海市,2015-03-23,LAVIDA,76
上海,上海市,2015-03-23,NEWSANTANA,1
上海,上海市,2015-03-23,PASSATE,13
上海,上海市,2015-03-23,POLO2,12
上海,上海市,2015-03-23,SHARAN,1
上海,上海市,2015-03-23,TIGUAN,48
上海,上海市,2015-03-23,TOUAREG,2
上海,上海市,2015-03-23,TOURAN,94
上海,上海市,2015-03-24,LAVIDA,69
上海,上海市,2015-03-24,PASSATE,6
上海,上海市,2015-03-24,SHARAN,11
上海,上海市,2015-03-24,TIGUAN,25
上海,上海市,2015-03-24,TOURAN,92
上海,上海市,2015-03-25,LAMANDO,1
上海,上海市,2015-03-25,LAVIDA,75
上海,上海市,2015-03-25,NEWSANTANA,2
上海,上海市,2015-03-25,PASSATE,14
上海,上海市,2015-03-25,POLO2,10
上海,上海市,2015-03-25,TIGUAN,83
上海,上海市,2015-03-25,TOURAN,65
上海,上海市,2015-03-26,LAMANDO,1
上海,上海市,2015-03-26,LAVIDA,88
上海,上海市,2015-03-26,NEWSANTANA,1
上海,上海市,2015-03-26,PASSATE,10
上海,上海市,2015-03-26,POLO2,37
上海,上海市,2015-03-26,SHARAN,13
上海,上海市,2015-03-26,TIGUAN,72
上海,上海市,2015-03-26,TOURAN,49
上海,上海市,2015-03-27,LAVIDA,55
上海,上海市,2015-03-27,NEWSANTANA,1
上海,上海市,2015-03-27,PASSATE,8
上海,上海市,2015-03-27,POLO2,29
上海,上海市,2015-03-27,SHARAN,8
上海,上海市,2015-03-27,TIGUAN,54
上海,上海市,2015-03-27,TOURAN,66
上海,上海市,2015-03-28,LAVIDA,7
上海,上海市,2015-03-28,PASSATE,2
上海,上海市,2015-03-28,POLO2,3
上海,上海市,2015-03-28,TIGUAN,2
上海,上海市,2015-03-29,LAVIDA,2
上海,上海市,2015-03-29,PASSATE,17
上海,上海市,2015-03-29,TIGUAN,9
上海,上海市,2015-03-30,LAVIDA,65
上海,上海市,2015-03-30,PASSATE,27
上海,上海市,2015-03-30,POLO2,1
上海,上海市,2015-03-30,SHARAN,1
上海,上海市,2015-03-30,TIGUAN,27
上海,上海市,2015-03-30,TOUAREG,2
上海,上海市,2015-03-30,TOURAN,54
上海,上海市,2015-03-31,LAMANDO,3
上海,上海市,2015-03-31,LAVIDA,85
上海,上海市,2015-03-31,NEWSANTANA,2
上海,上海市,2015-03-31,PASSATE,14
上海,上海市,2015-03-31,POLO2,36
上海,上海市,2015-03-31,TIGUAN,39
上海,上海市,2015-03-31,TOURAN,1
上海,上海市,2015-04-01,LAVIDA,83
上海,上海市,2015-04-01,PASSATE,19
上海,上海市,2015-04-01,POLO2,19
上海,上海市,2015-04-01,SHARAN,1
上海,上海市,2015-04-01,TIGUAN,58
上海,上海市,2015-04-01,TOURAN,131
上海,上海市,2015-04-02,LAVIDA,84
上海,上海市,2015-04-02,PASSATE,13
上海,上海市,2015-04-02,POLO2,5
上海,上海市,2015-04-02,SHARAN,5
上海,上海市,2015-04-02,TIGUAN,51
上海,上海市,2015-04-02,TOURAN,16
上海,上海市,2015-04-03,LAVIDA,70
上海,上海市,2015-04-03,PASSATE,13
上海,上海市,2015-04-03,POLO2,46
上海,上海市,2015-04-03,SHARAN,6
上海,上海市,2015-04-03,TIGUAN,87
上海,上海市,2015-04-03,TOUAREG,1
上海,上海市,2015-04-03,TOURAN,75
上海,上海市,2015-04-04,LAVIDA,3
上海,上海市,2015-04-04,POLO2,1
上海,上海市,2015-04-04,TOURAN,1
上海,上海市,2015-04-05,LAVIDA,4
上海,上海市,2015-04-05,PASSATE,1
上海,上海市,2015-04-05,POLO2,4
上海,上海市,2015-04-05,TIGUAN,1
上海,上海市,2015-04-05,TOURAN,1
上海,上海市,2015-04-06,LAVIDA,3
上海,上海市,2015-04-06,TOURAN,2
上海,上海市,2015-04-07,LAMANDO,4
上海,上海市,2015-04-07,LAVIDA,36
上海,上海市,2015-04-07,PASSATE,4
上海,上海市,2015-04-07,POLO2,6
上海,上海市,2015-04-07,SHARAN,6
上海,上海市,2015-04-07,TIGUAN,41
上海,上海市,2015-04-07,TOURAN,92
上海,上海市,2015-04-08,LAVIDA,26
上海,上海市,2015-04-08,NEWSANTANA,7
上海,上海市,2015-04-08,PASSATE,12
上海,上海市,2015-04-08,POLO2,8
上海,上海市,2015-04-08,SHARAN,2
上海,上海市,2015-04-08,TIGUAN,58
上海,上海市,2015-04-08,TOURAN,52
上海,上海市,2015-04-09,LAMANDO,1
上海,上海市,2015-04-09,LAVIDA,125
上海,上海市,2015-04-09,PASSATE,7
上海,上海市,2015-04-09,POLO2,67
上海,上海市,2015-04-09,SHARAN,17
上海,上海市,2015-04-09,TIGUAN,151
上海,上海市,2015-04-09,TOURAN,133
上海,上海市,2015-04-10,LAVIDA,37
上海,上海市,2015-04-10,PASSATE,12
上海,上海市,2015-04-10,POLO2,14
上海,上海市,2015-04-10,SHARAN,11
上海,上海市,2015-04-10,TIGUAN,37
上海,上海市,2015-04-10,TOURAN,7
上海,上海市,2015-04-11,NEWSANTANA,7
上海,上海市,2015-04-11,PASSATE,15
上海,上海市,2015-04-11,TIGUAN,26
上海,上海市,2015-04-12,PASSATE,1
上海,上海市,2015-04-12,TIGUAN,1
上海,上海市,2015-04-13,LAMANDO,1
上海,上海市,2015-04-13,LAVIDA,130
上海,上海市,2015-04-13,NEWSANTANA,2
上海,上海市,2015-04-13,PASSATE,5
上海,上海市,2015-04-13,POLO2,30
上海,上海市,2015-04-13,SHARAN,7
上海,上海市,2015-04-13,TIGUAN,84
上海,上海市,2015-04-13,TOURAN,138
上海,上海市,2015-04-14,LAVIDA,87
上海,上海市,2015-04-14,NEWSANTANA,1
上海,上海市,2015-04-14,PASSATE,1
上海,上海市,2015-04-14,POLO2,56
上海,上海市,2015-04-14,SHARAN,1
上海,上海市,2015-04-14,TIGUAN,146
上海,上海市,2015-04-14,TOURAN,31
上海,上海市,2015-04-15,LAMANDO,2
上海,上海市,2015-04-15,LAVIDA,65
上海,上海市,2015-04-15,NEWSANTANA,2
上海,上海市,2015-04-15,PASSATE,17
上海,上海市,2015-04-15,POLO2,53
上海,上海市,2015-04-15,SHARAN,8
上海,上海市,2015-04-15,TIGUAN,170
上海,上海市,2015-04-15,TOURAN,18
上海,上海市,2015-04-16,LAMANDO,1
上海,上海市,2015-04-16,LAVIDA,57
上海,上海市,2015-04-16,PASSATE,7
上海,上海市,2015-04-16,POLO2,29
上海,上海市,2015-04-16,TIGUAN,68
上海,上海市,2015-04-16,TOURAN,40
上海,上海市,2015-04-17,LAVIDA,52
上海,上海市,2015-04-17,PASSATE,2
上海,上海市,2015-04-17,POLO2,56
上海,上海市,2015-04-17,TIGUAN,50
上海,上海市,2015-04-17,TOURAN,15
上海,上海市,2015-04-18,LAMANDO,1
上海,上海市,2015-04-18,LAVIDA,17
上海,上海市,2015-04-18,PASSATE,4
上海,上海市,2015-04-18,POLO2,1
上海,上海市,2015-04-18,TIGUAN,25
上海,上海市,2015-04-19,LAVIDA,8
上海,上海市,2015-04-19,PASSATE,16
上海,上海市,2015-04-19,TIGUAN,2
上海,上海市,2015-04-20,LAMANDO,1
上海,上海市,2015-04-20,LAVIDA,54
上海,上海市,2015-04-20,PASSATE,16
上海,上海市,2015-04-20,POLO2,53
上海,上海市,2015-04-20,SHARAN,2
上海,上海市,2015-04-20,TIGUAN,47
上海,上海市,2015-04-20,TOURAN,45
上海,上海市,2015-04-21,LAVIDA,44
上海,上海市,2015-04-21,NEWSANTANA,16
上海,上海市,2015-04-21,PASSATE,2
上海,上海市,2015-04-21,POLO2,54
上海,上海市,2015-04-21,SHARAN,4
上海,上海市,2015-04-21,TIGUAN,64
上海,上海市,2015-04-21,TOURAN,91
上海,上海市,2015-04-22,LAVIDA,93
上海,上海市,2015-04-22,NEWSANTANA,2
上海,上海市,2015-04-22,PASSATE,21
上海,上海市,2015-04-22,POLO2,41
上海,上海市,2015-04-22,SHARAN,5
上海,上海市,2015-04-22,TIGUAN,96
上海,上海市,2015-04-22,TOURAN,37
上海,上海市,2015-04-23,LAMANDO,2
上海,上海市,2015-04-23,LAVIDA,88
上海,上海市,2015-04-23,NEWSANTANA,3
上海,上海市,2015-04-23,PASSATE,7
上海,上海市,2015-04-23,POLO2,30
上海,上海市,2015-04-23,SHARAN,1
上海,上海市,2015-04-23,TIGUAN,177
上海,上海市,2015-04-23,TOURAN,36
上海,上海市,2015-04-24,LAVIDA,53
上海,上海市,2015-04-24,NEWSANTANA,2
上海,上海市,2015-04-24,PASSATE,47
上海,上海市,2015-04-24,POLO2,8
上海,上海市,2015-04-24,TIGUAN,76
上海,上海市,2015-04-24,TOURAN,5
上海,上海市,2015-04-25,LAVIDA,21
上海,上海市,2015-04-25,NEWSANTANA,4
上海,上海市,2015-04-25,PASSATE,9
上海,上海市,2015-04-25,POLO2,10
上海,上海市,2015-04-25,TIGUAN,26
上海,上海市,2015-04-25,TOURAN,11
上海,上海市,2015-04-26,LAVIDA,2
上海,上海市,2015-04-26,NEWSANTANA,3
上海,上海市,2015-04-26,POLO2,1
上海,上海市,2015-04-26,TIGUAN,7
上海,上海市,2015-04-27,LAVIDA,53
上海,上海市,2015-04-27,NEWSANTANA,8
上海,上海市,2015-04-27,PASSATE,5
上海,上海市,2015-04-27,POLO2,35
上海,上海市,2015-04-27,SHARAN,10
上海,上海市,2015-04-27,TIGUAN,35
上海,上海市,2015-04-27,TOURAN,148
上海,上海市,2015-04-28,LAVIDA,36
上海,上海市,2015-04-28,NEWSANTANA,1
上海,上海市,2015-04-28,PASSATE,7
上海,上海市,2015-04-28,POLO2,14
上海,上海市,2015-04-28,TIGUAN,48
上海,上海市,2015-04-28,TOURAN,5
上海,上海市,2015-04-29,LAVIDA,33
上海,上海市,2015-04-29,NEWSANTANA,3
